name,alignment,corps,commander,symbol,id,parentId,size
Grenadier,bluefor,Armour,PTE Nathan Bates,/assets/nato_icons/bluefor/unit_armour.svg,a40270be-90dd-4ffb-8bd3-757eb652cca7,ce017db7-c0d0-49a1-a048-b777a4196e81,,
Grenadier,bluefor,Armour,PTE Caleb Stanley,/assets/nato_icons/bluefor/unit_armour.svg,45b1896f-8cb9-49d2-a635-0c46af4ff8fe,ce017db7-c0d0-49a1-a048-b777a4196e81,,
Rifleman,bluefor,Armour,PTE Jeffery Thornton,/assets/nato_icons/bluefor/unit_armour.svg,d1b8f534-af60-4096-8e7e-6a2fbccbd4a1,ce017db7-c0d0-49a1-a048-b777a4196e81,,
Rifleman,bluefor,Armour,PTE Hunter Pratt,/assets/nato_icons/bluefor/unit_armour.svg,6bd0d9dc-4692-4a62-a0b0-f5376e451841,ce017db7-c0d0-49a1-a048-b777a4196e81,,
Section Commander,bluefor,Armour,CPL Billy Jennings,/assets/nato_icons/bluefor/unit_armour.svg,7a08ded9-7ec0-422e-b1f5-4d43156b697f,ce017db7-c0d0-49a1-a048-b777a4196e81,,
1-3,bluefor,Armour,CPL Billy Jennings,/assets/nato_icons/bluefor/unit_armour.svg,ce017db7-c0d0-49a1-a048-b777a4196e81,7ff6f529-3893-4634-85e9-60b6349aa2cf,/assets/nato_icons/size/bluefor_020.svg,
Recon Platoon,bluefor,Armour,LT Harvey Hogan,/assets/nato_icons/bluefor/unit_reconnaissance.svg,7ff6f529-3893-4634-85e9-60b6349aa2cf,fdaf4edf-38d3-4cdf-bb46-e1de965e4d0a,/assets/nato_icons/size/bluefor_030.svg,
Gunner,bluefor,Armour,PTE Gordon Marsh,/assets/nato_icons/bluefor/unit_armour.svg,8095c604-9331-470c-860d-2417beefab12,fa25b511-c964-4d06-a124-d4d2605b8647,,
Gunner,bluefor,Armour,PTE Jacob Christensen,/assets/nato_icons/bluefor/unit_armour.svg,95808807-c08c-4ca4-9fc8-5bb45bc794e1,fa25b511-c964-4d06-a124-d4d2605b8647,,
Grenadier,bluefor,Armour,PTE Jorge Mendez,/assets/nato_icons/bluefor/unit_armour.svg,ab8ca7e0-59cb-47e7-a50c-3c0d973d9f43,fa25b511-c964-4d06-a124-d4d2605b8647,,
Grenadier,bluefor,Armour,PTE Allen McCarthy,/assets/nato_icons/bluefor/unit_armour.svg,f9a841cc-231c-41f8-8874-50c6bf8f57d9,fa25b511-c964-4d06-a124-d4d2605b8647,,
Rifleman,bluefor,Armour,PTE Kyle Pearson,/assets/nato_icons/bluefor/unit_armour.svg,917c6ce3-f6a5-4964-92bd-57e5cba14c3d,fa25b511-c964-4d06-a124-d4d2605b8647,,
Rifleman,bluefor,Armour,PTE Jerome Cummings,/assets/nato_icons/bluefor/unit_armour.svg,3262e077-89e4-41d0-b4c8-9d01f1ba2c34,fa25b511-c964-4d06-a124-d4d2605b8647,,
Section Commander,bluefor,Armour,CPL Chester Yates,/assets/nato_icons/bluefor/unit_armour.svg,b1ceb34f-c831-4936-968a-fb88369f77f5,fa25b511-c964-4d06-a124-d4d2605b8647,,
1-1,bluefor,Armour,CPL Chester Yates,/assets/nato_icons/bluefor/unit_armour.svg,fa25b511-c964-4d06-a124-d4d2605b8647,67423ee5-912f-46ff-a94f-37bf308695c8,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Armour,PTE Benjamin Cain,/assets/nato_icons/bluefor/unit_armour.svg,b2d4798b-65d7-4e6d-b6d5-35946e4896ec,b2fa53e2-624b-448b-9abe-eb0da98ec16e,,
Gunner,bluefor,Armour,PTE Earl Barnes,/assets/nato_icons/bluefor/unit_armour.svg,4181b3ef-29ee-4832-8ea3-a0ccfae4b0e6,b2fa53e2-624b-448b-9abe-eb0da98ec16e,,
Grenadier,bluefor,Armour,PTE Maurice Stokes,/assets/nato_icons/bluefor/unit_armour.svg,9b693afa-b430-4853-9284-8df8220334c3,b2fa53e2-624b-448b-9abe-eb0da98ec16e,,
Grenadier,bluefor,Armour,PTE Willie Freeman,/assets/nato_icons/bluefor/unit_armour.svg,f5890bc4-bdb8-4fe7-ab3c-339d94fb7404,b2fa53e2-624b-448b-9abe-eb0da98ec16e,,
Rifleman,bluefor,Armour,PTE Bobby Gutierrez,/assets/nato_icons/bluefor/unit_armour.svg,980fab8e-8f63-4e14-a9bf-f8abb7498b2c,b2fa53e2-624b-448b-9abe-eb0da98ec16e,,
Rifleman,bluefor,Armour,PTE Douglas Anderson,/assets/nato_icons/bluefor/unit_armour.svg,0352bb35-e944-4a3e-a481-73c9651f5a65,b2fa53e2-624b-448b-9abe-eb0da98ec16e,,
Section Commander,bluefor,Armour,CPL Kenneth Martin,/assets/nato_icons/bluefor/unit_armour.svg,b0063a82-4404-458f-9a5e-437bd79c068a,b2fa53e2-624b-448b-9abe-eb0da98ec16e,,
1-2,bluefor,Armour,CPL Kenneth Martin,/assets/nato_icons/bluefor/unit_armour.svg,b2fa53e2-624b-448b-9abe-eb0da98ec16e,67423ee5-912f-46ff-a94f-37bf308695c8,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Armour,PTE Corey Munoz,/assets/nato_icons/bluefor/unit_armour.svg,6a9c7f77-ae6f-4cd0-83a1-679e30bd1271,e1ec5a87-05a1-4aa7-a74d-dc6182334982,,
Gunner,bluefor,Armour,PTE Jim Stevens,/assets/nato_icons/bluefor/unit_armour.svg,b52c02f8-71e0-4c47-84e9-518f5ff7e5cb,e1ec5a87-05a1-4aa7-a74d-dc6182334982,,
Grenadier,bluefor,Armour,PTE Joe Soto,/assets/nato_icons/bluefor/unit_armour.svg,75173941-c4e6-4e2b-a799-5e07c65c241d,e1ec5a87-05a1-4aa7-a74d-dc6182334982,,
Grenadier,bluefor,Armour,PTE Franklin Gonzalez,/assets/nato_icons/bluefor/unit_armour.svg,512e8874-5f8c-438a-b8ec-55e37a47a140,e1ec5a87-05a1-4aa7-a74d-dc6182334982,,
Rifleman,bluefor,Armour,PTE Adam Arnold,/assets/nato_icons/bluefor/unit_armour.svg,3ae32994-9540-4a34-bd04-05f4e7eaac1f,e1ec5a87-05a1-4aa7-a74d-dc6182334982,,
Rifleman,bluefor,Armour,PTE Dustin Douglas,/assets/nato_icons/bluefor/unit_armour.svg,71d7af3c-ca87-44c7-8a15-2e58dd396860,e1ec5a87-05a1-4aa7-a74d-dc6182334982,,
Section Commander,bluefor,Armour,CPL Jordan Dawson,/assets/nato_icons/bluefor/unit_armour.svg,d38fa773-3257-4792-be92-cb4ae092b9ec,e1ec5a87-05a1-4aa7-a74d-dc6182334982,,
1-3,bluefor,Armour,CPL Jordan Dawson,/assets/nato_icons/bluefor/unit_armour.svg,e1ec5a87-05a1-4aa7-a74d-dc6182334982,67423ee5-912f-46ff-a94f-37bf308695c8,/assets/nato_icons/size/bluefor_020.svg,
1st Platoon,bluefor,Armour,LT Larry Walsh,/assets/nato_icons/bluefor/unit_armour.svg,67423ee5-912f-46ff-a94f-37bf308695c8,fdaf4edf-38d3-4cdf-bb46-e1de965e4d0a,/assets/nato_icons/size/bluefor_030.svg,
Gunner,bluefor,Armour,PTE Wayne Hubbard,/assets/nato_icons/bluefor/unit_armour.svg,7c949c46-1e5c-4b12-8263-01553c2ca50b,a05a163b-1025-4ff4-8d05-beb42ea90762,,
Gunner,bluefor,Armour,PTE Max Goodwin,/assets/nato_icons/bluefor/unit_armour.svg,547e9e87-2a2b-445e-bae1-72d02f1fd40e,a05a163b-1025-4ff4-8d05-beb42ea90762,,
Grenadier,bluefor,Armour,PTE Oscar Shelton,/assets/nato_icons/bluefor/unit_armour.svg,94cf20d5-0e87-4836-9387-8973a56e18ac,a05a163b-1025-4ff4-8d05-beb42ea90762,,
Grenadier,bluefor,Armour,PTE Vernon Evans,/assets/nato_icons/bluefor/unit_armour.svg,c2f5d850-e831-4b03-9f92-4bd68a19fe13,a05a163b-1025-4ff4-8d05-beb42ea90762,,
Rifleman,bluefor,Armour,PTE Maurice Montgomery,/assets/nato_icons/bluefor/unit_armour.svg,dbb6a6d3-e540-4123-b6eb-f165e151150a,a05a163b-1025-4ff4-8d05-beb42ea90762,,
Rifleman,bluefor,Armour,PTE Cory Martinez,/assets/nato_icons/bluefor/unit_armour.svg,4f7fcecf-8c26-42a8-a5c3-f5bf1444bb67,a05a163b-1025-4ff4-8d05-beb42ea90762,,
Section Commander,bluefor,Armour,CPL Luis Myers,/assets/nato_icons/bluefor/unit_armour.svg,24edf06d-bdc2-44cb-96ca-480799229efc,a05a163b-1025-4ff4-8d05-beb42ea90762,,
1-1,bluefor,Armour,CPL Luis Myers,/assets/nato_icons/bluefor/unit_armour.svg,a05a163b-1025-4ff4-8d05-beb42ea90762,be19333a-3103-435b-92af-27ada7635a4d,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Armour,PTE Raymond Evans,/assets/nato_icons/bluefor/unit_armour.svg,79b99914-40fc-4dbe-94d6-a4d79d1e3c1c,ae4409c9-f1e8-4700-85c3-89c02cd98d3c,,
Gunner,bluefor,Armour,PTE Trevor Ruiz,/assets/nato_icons/bluefor/unit_armour.svg,0408e085-7c90-4bc6-a09e-09bb1f0ddfbc,ae4409c9-f1e8-4700-85c3-89c02cd98d3c,,
Grenadier,bluefor,Armour,PTE Sam Berry,/assets/nato_icons/bluefor/unit_armour.svg,161dd55d-61cb-4a0b-a565-a3646e713226,ae4409c9-f1e8-4700-85c3-89c02cd98d3c,,
Grenadier,bluefor,Armour,PTE Thomas Collins,/assets/nato_icons/bluefor/unit_armour.svg,753ed8fa-f926-4b18-a0b4-cc2133870c54,ae4409c9-f1e8-4700-85c3-89c02cd98d3c,,
Rifleman,bluefor,Armour,PTE Micheal Boone,/assets/nato_icons/bluefor/unit_armour.svg,27a9c770-db34-4e5a-9476-4d4143806377,ae4409c9-f1e8-4700-85c3-89c02cd98d3c,,
Rifleman,bluefor,Armour,PTE Roger Reyes,/assets/nato_icons/bluefor/unit_armour.svg,65d9f309-3175-4730-ac37-03b066c61a88,ae4409c9-f1e8-4700-85c3-89c02cd98d3c,,
Section Commander,bluefor,Armour,CPL Christopher Owen,/assets/nato_icons/bluefor/unit_armour.svg,97b18724-249d-44e3-a9af-2f638cd4aafb,ae4409c9-f1e8-4700-85c3-89c02cd98d3c,,
1-2,bluefor,Armour,CPL Christopher Owen,/assets/nato_icons/bluefor/unit_armour.svg,ae4409c9-f1e8-4700-85c3-89c02cd98d3c,be19333a-3103-435b-92af-27ada7635a4d,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Armour,PTE Luke Moreno,/assets/nato_icons/bluefor/unit_armour.svg,9e2e292c-b429-4bf8-a603-5e940f6b04e0,364e1654-5ada-4a0b-83bf-d8a93c58deb2,,
Gunner,bluefor,Armour,PTE Devin Walters,/assets/nato_icons/bluefor/unit_armour.svg,76ce251d-1b8b-4cb4-ae9e-4a40eb97c84d,364e1654-5ada-4a0b-83bf-d8a93c58deb2,,
Grenadier,bluefor,Armour,PTE Kyle Valdez,/assets/nato_icons/bluefor/unit_armour.svg,4a7b1706-db81-4e04-98f6-848eb85502f2,364e1654-5ada-4a0b-83bf-d8a93c58deb2,,
Grenadier,bluefor,Armour,PTE Chad Allison,/assets/nato_icons/bluefor/unit_armour.svg,c98f8285-af77-4096-a599-689c4b275ef6,364e1654-5ada-4a0b-83bf-d8a93c58deb2,,
Rifleman,bluefor,Armour,PTE Antonio Gilbert,/assets/nato_icons/bluefor/unit_armour.svg,16316545-a278-4282-a7f5-e13bc704e7ee,364e1654-5ada-4a0b-83bf-d8a93c58deb2,,
Rifleman,bluefor,Armour,PTE Chris Little,/assets/nato_icons/bluefor/unit_armour.svg,4dd417f9-e404-42a3-a27a-70ae391e9039,364e1654-5ada-4a0b-83bf-d8a93c58deb2,,
Section Commander,bluefor,Armour,CPL Brent Townsend,/assets/nato_icons/bluefor/unit_armour.svg,a8f80741-214f-4de1-aff6-603a5a602cde,364e1654-5ada-4a0b-83bf-d8a93c58deb2,,
1-3,bluefor,Armour,CPL Brent Townsend,/assets/nato_icons/bluefor/unit_armour.svg,364e1654-5ada-4a0b-83bf-d8a93c58deb2,be19333a-3103-435b-92af-27ada7635a4d,/assets/nato_icons/size/bluefor_020.svg,
2nd Platoon,bluefor,Armour,LT Norman Cohen,/assets/nato_icons/bluefor/unit_armour.svg,be19333a-3103-435b-92af-27ada7635a4d,fdaf4edf-38d3-4cdf-bb46-e1de965e4d0a,/assets/nato_icons/size/bluefor_030.svg,
Gunner,bluefor,Armour,PTE Ricardo Wells,/assets/nato_icons/bluefor/unit_armour.svg,76c3150f-7ba0-489b-8423-44266c528a87,bb4a9979-1816-4a83-88ab-65c1e8da52fe,,
Gunner,bluefor,Armour,PTE Warren Matthews,/assets/nato_icons/bluefor/unit_armour.svg,e914451d-63a4-46a2-94ea-ba3bc07da02f,bb4a9979-1816-4a83-88ab-65c1e8da52fe,,
Grenadier,bluefor,Armour,PTE Lester Thomas,/assets/nato_icons/bluefor/unit_armour.svg,3c8bac19-04f6-4e0a-9b85-90b1931e7360,bb4a9979-1816-4a83-88ab-65c1e8da52fe,,
Grenadier,bluefor,Armour,PTE Russell Jones,/assets/nato_icons/bluefor/unit_armour.svg,56cdb9a9-a940-4ce0-9c43-f2b1866a3dfa,bb4a9979-1816-4a83-88ab-65c1e8da52fe,,
Rifleman,bluefor,Armour,PTE Nathaniel Price,/assets/nato_icons/bluefor/unit_armour.svg,c2ba6755-4a94-4e25-b230-e4fdf080bf04,bb4a9979-1816-4a83-88ab-65c1e8da52fe,,
Rifleman,bluefor,Armour,PTE Cory May,/assets/nato_icons/bluefor/unit_armour.svg,cb3498a0-7bba-4fb7-8cdf-1cde57344c1c,bb4a9979-1816-4a83-88ab-65c1e8da52fe,,
Section Commander,bluefor,Armour,CPL Melvin Flores,/assets/nato_icons/bluefor/unit_armour.svg,c0e8469b-a1ce-4068-8b82-640f52864ba3,bb4a9979-1816-4a83-88ab-65c1e8da52fe,,
1-1,bluefor,Armour,CPL Melvin Flores,/assets/nato_icons/bluefor/unit_armour.svg,bb4a9979-1816-4a83-88ab-65c1e8da52fe,a2049c0e-d4de-413e-be57-0fd19ff2d74f,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Armour,PTE Phillip Stevens,/assets/nato_icons/bluefor/unit_armour.svg,ac67de43-52a3-4f5b-978f-8ac0fefcfb8c,31b10574-6768-42b8-9bfd-f1e76200a408,,
Gunner,bluefor,Armour,PTE Bruce Knight,/assets/nato_icons/bluefor/unit_armour.svg,5e772c3b-1374-4095-ba2f-eb25daf20ed2,31b10574-6768-42b8-9bfd-f1e76200a408,,
Grenadier,bluefor,Armour,PTE Charles Luna,/assets/nato_icons/bluefor/unit_armour.svg,c531bbff-98f1-48b7-8053-34af107200f2,31b10574-6768-42b8-9bfd-f1e76200a408,,
Grenadier,bluefor,Armour,PTE Danny Woods,/assets/nato_icons/bluefor/unit_armour.svg,2ced7899-06e7-4796-a74e-c84281cc9210,31b10574-6768-42b8-9bfd-f1e76200a408,,
Rifleman,bluefor,Armour,PTE Bobby Hopkins,/assets/nato_icons/bluefor/unit_armour.svg,a298eefc-e42b-4f96-a4f9-6e2c6c691c42,31b10574-6768-42b8-9bfd-f1e76200a408,,
Rifleman,bluefor,Armour,PTE Larry Walsh,/assets/nato_icons/bluefor/unit_armour.svg,ccdebecf-d889-48d5-982c-a07b654d8b7b,31b10574-6768-42b8-9bfd-f1e76200a408,,
Section Commander,bluefor,Armour,CPL Michael Jackson,/assets/nato_icons/bluefor/unit_armour.svg,ba8e82b2-6ebf-4653-8fc2-28385b7f02e7,31b10574-6768-42b8-9bfd-f1e76200a408,,
1-2,bluefor,Armour,CPL Michael Jackson,/assets/nato_icons/bluefor/unit_armour.svg,31b10574-6768-42b8-9bfd-f1e76200a408,a2049c0e-d4de-413e-be57-0fd19ff2d74f,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Armour,PTE Eugene Fowler,/assets/nato_icons/bluefor/unit_armour.svg,5435736e-72b3-404b-bbd0-06eb4bba6932,ec586cab-8aa9-4864-8ce0-b6d8c1f62ff3,,
Gunner,bluefor,Armour,PTE Lee Martin,/assets/nato_icons/bluefor/unit_armour.svg,c5235dc4-b978-4978-ab27-26fd23b8de9d,ec586cab-8aa9-4864-8ce0-b6d8c1f62ff3,,
Grenadier,bluefor,Armour,PTE Alex Quinn,/assets/nato_icons/bluefor/unit_armour.svg,2e24c72d-8a96-4451-b6e4-1af25d6ff4ac,ec586cab-8aa9-4864-8ce0-b6d8c1f62ff3,,
Grenadier,bluefor,Armour,PTE Bill Cole,/assets/nato_icons/bluefor/unit_armour.svg,4f254316-0438-445a-a418-bef3b56033ad,ec586cab-8aa9-4864-8ce0-b6d8c1f62ff3,,
Rifleman,bluefor,Armour,PTE Bill Brown,/assets/nato_icons/bluefor/unit_armour.svg,4c9f8607-3246-4551-b9bc-a4027b53725f,ec586cab-8aa9-4864-8ce0-b6d8c1f62ff3,,
Rifleman,bluefor,Armour,PTE Julian Bush,/assets/nato_icons/bluefor/unit_armour.svg,dd2303f7-5bfc-4c54-a833-70ffc05dd2ce,ec586cab-8aa9-4864-8ce0-b6d8c1f62ff3,,
Section Commander,bluefor,Armour,CPL Arthur Logan,/assets/nato_icons/bluefor/unit_armour.svg,406cc5ce-c9a8-40a7-87c3-324745e67c2e,ec586cab-8aa9-4864-8ce0-b6d8c1f62ff3,,
1-3,bluefor,Armour,CPL Arthur Logan,/assets/nato_icons/bluefor/unit_armour.svg,ec586cab-8aa9-4864-8ce0-b6d8c1f62ff3,a2049c0e-d4de-413e-be57-0fd19ff2d74f,/assets/nato_icons/size/bluefor_020.svg,
3rd Platoon,bluefor,Armour,LT Clarence Potter,/assets/nato_icons/bluefor/unit_armour.svg,a2049c0e-d4de-413e-be57-0fd19ff2d74f,fdaf4edf-38d3-4cdf-bb46-e1de965e4d0a,/assets/nato_icons/size/bluefor_030.svg,
Gunner,bluefor,Armour,PTE Stanley Joseph,/assets/nato_icons/bluefor/unit_armour.svg,819485a0-f43a-460f-a164-1efc403962b1,c5dacd85-fcdd-46e0-af95-3efedab9bebd,,
Gunner,bluefor,Armour,PTE Gavin Vaughn,/assets/nato_icons/bluefor/unit_armour.svg,f4c9e757-5890-49e6-8ef6-ad931feb7d4e,c5dacd85-fcdd-46e0-af95-3efedab9bebd,,
Grenadier,bluefor,Armour,PTE Gabriel Newman,/assets/nato_icons/bluefor/unit_armour.svg,4b1d4cc5-4373-47d3-b6c2-9aca4faedc07,c5dacd85-fcdd-46e0-af95-3efedab9bebd,,
Grenadier,bluefor,Armour,PTE Ricky Houston,/assets/nato_icons/bluefor/unit_armour.svg,abfab795-88f8-4718-9c97-321e29a1ef75,c5dacd85-fcdd-46e0-af95-3efedab9bebd,,
Rifleman,bluefor,Armour,PTE Ethan Bailey,/assets/nato_icons/bluefor/unit_armour.svg,efd7fc50-c487-4615-829f-e7521e09e027,c5dacd85-fcdd-46e0-af95-3efedab9bebd,,
Rifleman,bluefor,Armour,PTE Ryan Mendoza,/assets/nato_icons/bluefor/unit_armour.svg,95183709-8f72-4cf3-b28f-42c3ec55b700,c5dacd85-fcdd-46e0-af95-3efedab9bebd,,
Section Commander,bluefor,Armour,CPL Brett Arnold,/assets/nato_icons/bluefor/unit_armour.svg,6f09d498-2594-4038-a003-6a82e79971d5,c5dacd85-fcdd-46e0-af95-3efedab9bebd,,
1-1,bluefor,Armour,CPL Brett Arnold,/assets/nato_icons/bluefor/unit_armour.svg,c5dacd85-fcdd-46e0-af95-3efedab9bebd,768f281b-eac6-4206-a055-9e56d9bf98a2,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Armour,PTE Lucas Crawford,/assets/nato_icons/bluefor/unit_armour.svg,22394052-c9be-4bfc-b02e-c0f8546a5583,dc8f506b-1647-4477-abf4-3544eb81c2ad,,
Gunner,bluefor,Armour,PTE Larry Alvarez,/assets/nato_icons/bluefor/unit_armour.svg,8fe108d5-c0b2-4ee1-8ad1-2734dffc639e,dc8f506b-1647-4477-abf4-3544eb81c2ad,,
Grenadier,bluefor,Armour,PTE Caleb Peterson,/assets/nato_icons/bluefor/unit_armour.svg,c532c06c-d3ab-4204-bb71-60d5f07de708,dc8f506b-1647-4477-abf4-3544eb81c2ad,,
Grenadier,bluefor,Armour,PTE Landon McCormick,/assets/nato_icons/bluefor/unit_armour.svg,98508e9e-c732-4cc6-af4a-be16a369edb8,dc8f506b-1647-4477-abf4-3544eb81c2ad,,
Rifleman,bluefor,Armour,PTE Gilbert Boyd,/assets/nato_icons/bluefor/unit_armour.svg,33a2eaf4-9f68-4c2b-ad3b-33c11c163218,dc8f506b-1647-4477-abf4-3544eb81c2ad,,
Rifleman,bluefor,Armour,PTE Stephen Underwood,/assets/nato_icons/bluefor/unit_armour.svg,a3e55136-8872-49b7-8d1f-6dfd83a65045,dc8f506b-1647-4477-abf4-3544eb81c2ad,,
Section Commander,bluefor,Armour,CPL Gilbert Mendoza,/assets/nato_icons/bluefor/unit_armour.svg,eb7cbd31-b754-4372-b3f4-80f279dac326,dc8f506b-1647-4477-abf4-3544eb81c2ad,,
1-2,bluefor,Armour,CPL Gilbert Mendoza,/assets/nato_icons/bluefor/unit_armour.svg,dc8f506b-1647-4477-abf4-3544eb81c2ad,768f281b-eac6-4206-a055-9e56d9bf98a2,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Armour,PTE Bill Tate,/assets/nato_icons/bluefor/unit_armour.svg,3c497dca-ad5e-4f2a-a201-24a66a4b09b0,b652349a-d539-4af2-a902-ca067ef16ef6,,
Gunner,bluefor,Armour,PTE Andrew Palmer,/assets/nato_icons/bluefor/unit_armour.svg,0116209c-6083-4061-a684-71f4ec476790,b652349a-d539-4af2-a902-ca067ef16ef6,,
Grenadier,bluefor,Armour,PTE Vernon Osborne,/assets/nato_icons/bluefor/unit_armour.svg,af95819b-36ea-4224-ab0f-ae0493bc8ae5,b652349a-d539-4af2-a902-ca067ef16ef6,,
Grenadier,bluefor,Armour,PTE Lucas Higgins,/assets/nato_icons/bluefor/unit_armour.svg,d5f868ec-eacb-4cb9-9966-2845c1af8cbb,b652349a-d539-4af2-a902-ca067ef16ef6,,
Rifleman,bluefor,Armour,PTE Todd Oliver,/assets/nato_icons/bluefor/unit_armour.svg,6e94f045-33cc-4110-92ac-31e321569001,b652349a-d539-4af2-a902-ca067ef16ef6,,
Rifleman,bluefor,Armour,PTE Tony Payne,/assets/nato_icons/bluefor/unit_armour.svg,9c281c02-b32c-4c76-9072-404559c020a3,b652349a-d539-4af2-a902-ca067ef16ef6,,
Section Commander,bluefor,Armour,CPL Thomas Warner,/assets/nato_icons/bluefor/unit_armour.svg,b53f178a-a334-4428-aba7-781168a2d9bc,b652349a-d539-4af2-a902-ca067ef16ef6,,
1-3,bluefor,Armour,CPL Thomas Warner,/assets/nato_icons/bluefor/unit_armour.svg,b652349a-d539-4af2-a902-ca067ef16ef6,768f281b-eac6-4206-a055-9e56d9bf98a2,/assets/nato_icons/size/bluefor_020.svg,
Amur Tiger Company Headquarters,bluefor,Armour,LT Johnny Erickson,/assets/nato_icons/bluefor/unit_headquarters_unit.svg,768f281b-eac6-4206-a055-9e56d9bf98a2,fdaf4edf-38d3-4cdf-bb46-e1de965e4d0a,/assets/nato_icons/size/bluefor_030.svg,
Amur Tiger Company,bluefor,Armour,MAJ Chase Dawson,/assets/nato_icons/bluefor/unit_armour.svg,fdaf4edf-38d3-4cdf-bb46-e1de965e4d0a,b127e3b0-9856-47a4-9eeb-694047c1c2a4,/assets/nato_icons/size/bluefor_050.svg,
Gunner,bluefor,Armour,PTE Jared Payne,/assets/nato_icons/bluefor/unit_armour.svg,da1baaea-9097-4b58-a9fc-5d503a0b4e42,c338c28d-d68f-496e-8053-7f45fffc94a6,,
Gunner,bluefor,Armour,PTE Herman Thomas,/assets/nato_icons/bluefor/unit_armour.svg,f2b1809a-6338-4976-8290-5ef2ed7d595a,c338c28d-d68f-496e-8053-7f45fffc94a6,,
Grenadier,bluefor,Armour,PTE Brett Hodges,/assets/nato_icons/bluefor/unit_armour.svg,bcaacebd-06ec-4b17-85c8-4a63f08c0a2a,c338c28d-d68f-496e-8053-7f45fffc94a6,,
Grenadier,bluefor,Armour,PTE Floyd Hardy,/assets/nato_icons/bluefor/unit_armour.svg,8a4846cd-6de8-4dd9-9b00-b17acb96e053,c338c28d-d68f-496e-8053-7f45fffc94a6,,
Rifleman,bluefor,Armour,PTE Roger Gibbs,/assets/nato_icons/bluefor/unit_armour.svg,fd0d62af-93b9-4862-a43d-2845807994ab,c338c28d-d68f-496e-8053-7f45fffc94a6,,
Rifleman,bluefor,Armour,PTE John Black,/assets/nato_icons/bluefor/unit_armour.svg,68aaf913-83e1-4582-9c14-6496a33e1ca2,c338c28d-d68f-496e-8053-7f45fffc94a6,,
Section Commander,bluefor,Armour,CPL Austin Lopez,/assets/nato_icons/bluefor/unit_armour.svg,9c9eb49c-f8bf-41af-9f4b-87f7593b5f93,c338c28d-d68f-496e-8053-7f45fffc94a6,,
1-1,bluefor,Armour,CPL Austin Lopez,/assets/nato_icons/bluefor/unit_armour.svg,c338c28d-d68f-496e-8053-7f45fffc94a6,c0da820c-7605-4797-adfa-4bda92574796,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Armour,PTE Charles Gutierrez,/assets/nato_icons/bluefor/unit_armour.svg,29cfefd6-9fe9-404e-ade3-27d4898a5101,a907a216-f275-4245-b9b2-8814ff8da999,,
Gunner,bluefor,Armour,PTE Isaac Owens,/assets/nato_icons/bluefor/unit_armour.svg,f1b7a66b-34dc-42c0-93f2-31d730f92340,a907a216-f275-4245-b9b2-8814ff8da999,,
Grenadier,bluefor,Armour,PTE Justin Fitzgerald,/assets/nato_icons/bluefor/unit_armour.svg,907fbb03-0a83-4c06-a78c-c58c1165becb,a907a216-f275-4245-b9b2-8814ff8da999,,
Grenadier,bluefor,Armour,PTE Vernon Lambert,/assets/nato_icons/bluefor/unit_armour.svg,d507cd19-01a1-4155-8f70-924bf578b204,a907a216-f275-4245-b9b2-8814ff8da999,,
Rifleman,bluefor,Armour,PTE Warren Salazar,/assets/nato_icons/bluefor/unit_armour.svg,b9ff18b2-0bd4-4b28-b03e-1789693292be,a907a216-f275-4245-b9b2-8814ff8da999,,
Rifleman,bluefor,Armour,PTE Andrew Roberts,/assets/nato_icons/bluefor/unit_armour.svg,d6118c71-79ea-410d-a0a1-7c47981646e9,a907a216-f275-4245-b9b2-8814ff8da999,,
Section Commander,bluefor,Armour,CPL Corey McGuire,/assets/nato_icons/bluefor/unit_armour.svg,4592156e-bd85-42c2-a220-4663015c5509,a907a216-f275-4245-b9b2-8814ff8da999,,
1-2,bluefor,Armour,CPL Corey McGuire,/assets/nato_icons/bluefor/unit_armour.svg,a907a216-f275-4245-b9b2-8814ff8da999,c0da820c-7605-4797-adfa-4bda92574796,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Armour,PTE Rodney Elliott,/assets/nato_icons/bluefor/unit_armour.svg,ba0c805e-9a5b-41e6-9a15-6707d10c7729,d5afe353-b5ac-4568-8495-765fc091a6e2,,
Gunner,bluefor,Armour,PTE Jason Floyd,/assets/nato_icons/bluefor/unit_armour.svg,0545f38f-f159-4da7-affd-b87210ffc3c7,d5afe353-b5ac-4568-8495-765fc091a6e2,,
Grenadier,bluefor,Armour,PTE Ethan Rodriguez,/assets/nato_icons/bluefor/unit_armour.svg,08fd5d82-4c06-4959-8c73-009534e96bd4,d5afe353-b5ac-4568-8495-765fc091a6e2,,
